EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
103487,1657643,REGULAR,WINGATE BY WYNDHAM,,12301 ALLIANT CT,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/03/08 05:00:00+00,99,A,WINGATE BY WYNDHAM,,5924
102645,1661544,FOLLOWUP,WAFFLE HOUSE #2237,,612 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/03/10 05:00:00+00,0,,WAFFLE HOUSE #2237,,5925
103487,1698395,REGULAR,WINGATE BY WYNDHAM,,12301 ALLIANT CT,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/08/31 04:00:00+00,97,A,WINGATE BY WYNDHAM,,5926
103209,1705629,REGULAR,BODEGA MI SUENO,,3646 MALL RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/03 04:00:00+00,86,C,BODEGA MI SUENO,,5927
102645,1698769,FOLLOWUP,WAFFLE HOUSE #2237,,612 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/09/01 04:00:00+00,100,A,WAFFLE HOUSE #2237,,5928
103487,1729154,REGULAR,WINGATE BY WYNDHAM,,12301 ALLIANT CT,,LOUISVILLE,KY,40299,FOOD SERVICE,2023/01/17 05:00:00+00,98,A,WINGATE BY WYNDHAM,,5929
103209,1705630,REGULAR,BODEGA MI SUENO,,3646 MALL RD,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/10/03 04:00:00+00,93,,BODEGA MI SUENO,,5930
102645,1697134,REGULAR,WAFFLE HOUSE #2237,,612 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/08/26 04:00:00+00,95,C,WAFFLE HOUSE #2237,,5931
103499,1657182,REGULAR,MCGRUFFINS,,2745 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/03/09 05:00:00+00,99,A,MCGRUFFINS,,5932
103210,1678774,REGULAR,DOLLAR GENERAL #19109,,2324 W BROADWAY,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,2022/06/10 04:00:00+00,95,,DOLLAR GENERAL #19109,,5933
102645,1739125,REGULAR,WAFFLE HOUSE #2237,,612 LYNDON LN,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/03/02 05:00:00+00,97,A,WAFFLE HOUSE #2237,,5934
103499,1695270,REGULAR,MCGRUFFINS,,2745 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/08/18 04:00:00+00,99,A,MCGRUFFINS,,5935
103213,1677503,REGULAR,WILTSHIRE BAKERY PRODUCTION,,900 E KENTUCKY ST,,LOUISVILLE,KY,40204,FOOD SERVICE COMMISSARY,2022/06/07 04:00:00+00,94,A,WILTSHIRE BAKERY PRODUCTION,,5936
103213,1715255,REGULAR,WILTSHIRE BAKERY PRODUCTION,,900 E KENTUCKY ST,,LOUISVILLE,KY,40204,FOOD SERVICE COMMISSARY,2022/11/07 05:00:00+00,93,A,WILTSHIRE BAKERY PRODUCTION,,5937
103217,1716364,REGULAR,DOLLAR GENERAL #19110,,3808 S 7TH ST,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,2022/11/13 05:00:00+00,97,,DOLLAR GENERAL #19110,,5938
103219,1658063,REGULAR,LUPO,,1540 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/03/11 05:00:00+00,100,A,LUPO,,5939
103219,1722664,REGULAR,LUPO,,1540 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2022/12/09 05:00:00+00,100,A,LUPO,,5940
103327,1674891,REGULAR,SATNAM LLC,,11401 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/25 04:00:00+00,96,A,SATNAM LLC,,5941
103327,1674892,REGULAR,SATNAM LLC,,11401 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/25 04:00:00+00,98,,SATNAM LLC,,5942
103327,1718690,REGULAR,SATNAM LLC,,11401 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/22 05:00:00+00,97,A,SATNAM LLC,,5943
103327,1718691,REGULAR,SATNAM LLC,,11401 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/22 05:00:00+00,100,,SATNAM LLC,,5944
103329,1664704,REGULAR,LOUISVILLE COLLEGIATE SCHOOL,,2427 GLENMARY AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/04/12 04:00:00+00,98,A,LOUISVILLE COLLEGIATE SCHOOL,,5945
103329,1701216,REGULAR,LOUISVILLE COLLEGIATE SCHOOL,,2427 GLENMARY AVE,,LOUISVILLE,KY,40204,SCHOOL CAFETERIA OR FOOD SERVICE,2022/09/13 04:00:00+00,100,A,LOUISVILLE COLLEGIATE SCHOOL,,5946
103339,1663129,REGULAR,AFC SUSHI @ KROGER #350,,5533 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/04/05 04:00:00+00,99,A,AFC SUSHI @ KROGER #350,,5947
103339,1711732,REGULAR,AFC SUSHI @ KROGER #350,,5533 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/10/24 04:00:00+00,100,A,AFC SUSHI @ KROGER #350,,5948
103355,1668719,FOLLOWUP,LITTLE CAESARS,,5524 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/04/28 04:00:00+00,100,A,LITTLE CAESARS,,5949
103355,1667014,REGULAR,LITTLE CAESARS,,5524 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/04/22 04:00:00+00,89,C,LITTLE CAESARS,,5950
103355,1711003,REGULAR,LITTLE CAESARS,,5524 NEW CUT RD,,LOUISVILLE,KY,40214,FOOD SERVICE,2022/10/20 04:00:00+00,96,A,LITTLE CAESARS,,5951
103360,1672616,REGULAR,STARBUCKS AT HYATT,,311 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/16 04:00:00+00,100,A,STARBUCKS AT HYATT,,5952
103360,1672617,REGULAR,STARBUCKS AT HYATT,,311 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/05/16 04:00:00+00,100,,STARBUCKS AT HYATT,,5953
103360,1714612,REGULAR,STARBUCKS AT HYATT,,311 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/03 04:00:00+00,97,A,STARBUCKS AT HYATT,,5954
103360,1714613,REGULAR,STARBUCKS AT HYATT,,311 S 4TH ST,,LOUISVILLE,KY,40202,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/03 04:00:00+00,100,,STARBUCKS AT HYATT,,5955
103368,1672903,REGULAR,TACO LUCHADOR,,112 MERIDIAN AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/05/17 04:00:00+00,99,A,TACO LUCHADOR,,5956
103368,1714331,REGULAR,TACO LUCHADOR,,112 MERIDIAN AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/11/02 04:00:00+00,99,A,TACO LUCHADOR,,5957
103378,1696559,REGULAR,MARKETPLACE (SAC),,2100 S FLOYD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/08/24 04:00:00+00,97,A,MARKETPLACE (SAC),,5958
102648,1688349,REGULAR,DINING WITH GABOR AND MORE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,CATERERS,2022/07/23 04:00:00+00,100,A,DINING WITH GABOR AND MORE,,5959
103499,1737817,REGULAR,MCGRUFFINS,,2745 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/02/24 05:00:00+00,100,A,MCGRUFFINS,,5960
102648,1729673,REGULAR,DINING WITH GABOR AND MORE,,1812 W MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,CATERERS,2023/01/19 05:00:00+00,100,A,DINING WITH GABOR AND MORE,,5961
103517,1697867,REGULAR,IROQUOIS FOOD MART,,5105 NEW CUT RD,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2022/08/30 04:00:00+00,96,,IROQUOIS FOOD MART,,5962
102651,1714072,REGULAR,FARIS,,10231 BLUE LICK RD,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/01 04:00:00+00,92,A,FARIS,,5963
103525,1659640,REGULAR,BUILDING KIDZ SCHOOL,,2415 BUSH RIDGE DR,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/03/18 04:00:00+00,100,A,BUILDING KIDZ SCHOOL,,5964
102651,1714074,REGULAR,FARIS,,10231 BLUE LICK RD,,LOUISVILLE,KY,40229,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/11/01 04:00:00+00,93,,FARIS,,5965
102654,1675075,REGULAR,SWEET SAVANNAH'S FROZEN YOGURT & TOPPINGS,,10108 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/05/26 04:00:00+00,100,A,SWEET SAVANNAH'S FROZEN YOGURT & TOPPINGS,,5966
102654,1711120,REGULAR,SWEET SAVANNAH'S FROZEN YOGURT & TOPPINGS,,10108 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE,2022/10/20 04:00:00+00,100,A,SWEET SAVANNAH'S FROZEN YOGURT & TOPPINGS,,5967
102658,1668278,REGULAR,4TH & CARDINAL FOOD MART,,1927 S 4TH ST,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,2022/04/27 04:00:00+00,95,,4TH & CARDINAL FOOD MART,,5968
102659,1699957,REGULAR,KING GYROS,,5000 SHELBYVILLE RD STE 1660,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/09/06 04:00:00+00,98,A,KING GYROS,,5969
102662,1706116,REGULAR,YOUNG KIDS ACADEMY 2,,6501 SHEPHERDSVILLE RD STE 130,,LOUISVILLE,KY,40228,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/10/04 04:00:00+00,99,A,YOUNG KIDS ACADEMY 2,,5970
102672,1660132,REGULAR,MISSION BBQ,,4607 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/03/22 04:00:00+00,100,A,MISSION BBQ,,5971
102672,1711024,REGULAR,MISSION BBQ,,4607 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2022/10/20 04:00:00+00,99,A,MISSION BBQ,,5972
102676,1691180,REGULAR,BELEL INTERNATIONAL MARKET,,4109 BARDSTOWN RD STE 107,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2022/08/02 04:00:00+00,96,,BELEL INTERNATIONAL MARKET,,5973
102676,1691752,REGULAR,BELEL INTERNATIONAL MARKET,,4109 BARDSTOWN RD STE 107,,LOUISVILLE,KY,40218,PRE-PACKAGED RETAIL,2022/08/02 04:00:00+00,96,,BELEL INTERNATIONAL MARKET,,5974
102690,1697114,REGULAR,PHO CAFE ON BARDSTOWN,,1704 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/08/26 04:00:00+00,90,A,PHO CAFE ON BARDSTOWN,,5975
102695,1694152,REGULAR,KYUSHU JAPANESE STEAKHOUSE & SUSHI BAR,,1850 S HURSTBOURNE PKWY STE 166,,LOUISVILLE,KY,40220,FOOD SERVICE,2022/08/12 04:00:00+00,98,A,KYUSHU JAPANESE STEAKHOUSE & SUSHI BAR,,5976
102695,1738541,REGULAR,KYUSHU JAPANESE STEAKHOUSE & SUSHI BAR,,1850 S HURSTBOURNE PKWY STE 166,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/02/28 05:00:00+00,100,A,KYUSHU JAPANESE STEAKHOUSE & SUSHI BAR,,5977
102754,1673712,REGULAR,HIDEOUT PIZZARIA,,5620 BARRET LN,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/05/20 04:00:00+00,98,A,HIDEOUT PIZZARIA,,5978
102754,1715251,REGULAR,HIDEOUT PIZZARIA,,5620 BARRET LN,,LOUISVILLE,KY,40272,FOOD SERVICE,2022/11/07 05:00:00+00,97,A,HIDEOUT PIZZARIA,,5979
102790,1670994,SURVEY,CHICK-FIL-A #3823,,3420 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/04/14 04:00:00+00,0,,CHICK-FIL-A #3823,,5980
102790,1688305,REGULAR,CHICK-FIL-A #3823,,3420 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,2022/07/22 04:00:00+00,99,A,CHICK-FIL-A #3823,,5981
103525,1700915,REGULAR,BUILDING KIDZ SCHOOL,,2415 BUSH RIDGE DR,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/12 04:00:00+00,100,A,BUILDING KIDZ SCHOOL,,5982
103525,1737640,REGULAR,BUILDING KIDZ SCHOOL,,2415 BUSH RIDGE DR,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/02/24 05:00:00+00,99,A,BUILDING KIDZ SCHOOL,,5983
103553,1672876,OFFICE,502 WATER ICE,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,2022/04/25 04:00:00+00,0,,502 WATER ICE,,5984
103553,1672877,FOLLOWUP,502 WATER ICE,,,,LOUISVILLE,KY,40202,MOBILE RESTRICTED CONCESSION,2022/04/26 04:00:00+00,0,,502 WATER ICE,,5985
103562,1710308,REGULAR,LOUISVILLE ADVENTIST ACADEMY,,2988 NEWBURG RD,,LOUISVILLE,KY,40205,SCHOOL CAFETERIA OR FOOD SERVICE,2022/10/18 04:00:00+00,100,A,LOUISVILLE ADVENTIST ACADEMY,,5986
103564,1666913,FOLLOWUP,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/22 04:00:00+00,100,A,LANDMARK OF LOUISVILLE,,5987
103564,1665549,REGULAR,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/15 04:00:00+00,84,C,LANDMARK OF LOUISVILLE,,5988
103564,1672878,COMPLAINT,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/15 04:00:00+00,0,,LANDMARK OF LOUISVILLE,,5989
103564,1672879,FOLLOWUP,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/22 04:00:00+00,0,,LANDMARK OF LOUISVILLE,,5990
103564,1672880,FOLLOWUP,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/04/26 04:00:00+00,0,,LANDMARK OF LOUISVILLE,,5991
103564,1715891,FOLLOWUP,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/11/09 05:00:00+00,100,A,LANDMARK OF LOUISVILLE,,5992
103564,1716818,COMPLAINT,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/11/02 04:00:00+00,0,,LANDMARK OF LOUISVILLE,,5993
103564,1716819,ENFORCEMENT ACTIONS,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/11/03 04:00:00+00,0,,LANDMARK OF LOUISVILLE,,5994
103564,1714374,REGULAR,LANDMARK OF LOUISVILLE,,1155 EASTERN PKWY,,LOUISVILLE,KY,40217,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/11/02 04:00:00+00,82,C,LANDMARK OF LOUISVILLE,,5995
103573,1726999,REGULAR,DOLLAR GENERAL #17154,,10608 MANSLICK RD,,FAIRDALE,KY,40118,PRE-PACKAGED RETAIL,2023/01/05 05:00:00+00,99,,DOLLAR GENERAL #17154,,5996
103586,1694739,REGULAR,HOME 2 SUITES,,240 S HANCOCK ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/08/15 04:00:00+00,100,A,HOME 2 SUITES,,5997
103586,1737673,REGULAR,HOME 2 SUITES,,240 S HANCOCK ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/24 05:00:00+00,98,A,HOME 2 SUITES,,5998
103606,1681508,REGULAR,FREEDOM ADULT DAY HEALTHCARE,,4511 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/06/22 04:00:00+00,100,A,FREEDOM ADULT DAY HEALTHCARE,,5999
103606,1718254,REGULAR,FREEDOM ADULT DAY HEALTHCARE,,4511 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE (HOSPITAL / NURSING HOME,2022/11/21 05:00:00+00,97,A,FREEDOM ADULT DAY HEALTHCARE,,6000
105616,1700360,REGULAR,PALETTE AT MEADOW,,140 MASONIC HOME DR,,MASONIC HOME,KY,40041,FOOD SERVICE,2022/09/09 04:00:00+00,100,A,PALETTE AT MEADOW,,6001
104666,1689532,REGULAR,TACO BELL #34674,,10541 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2022/07/27 04:00:00+00,100,A,TACO BELL #34674,,6002
105982,1691190,REGULAR,SAFARI INTERNATIONAL GROCERY STORE,,1900 CRUMS LN,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/08/03 04:00:00+00,89,,SAFARI INTERNATIONAL GROCERY STORE,,6003
105197,1707996,REGULAR,EL NOPAL,,4414 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,2022/10/11 04:00:00+00,95,A,EL NOPAL,,6004
104666,1728766,REGULAR,TACO BELL #34674,,10541 FISCHER PARK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/01/13 05:00:00+00,100,A,TACO BELL #34674,,6005
105982,1732667,REGULAR,SAFARI INTERNATIONAL GROCERY STORE,,1900 CRUMS LN,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/01 05:00:00+00,95,A,SAFARI INTERNATIONAL GROCERY STORE,,6006
105199,1702795,REGULAR,MAYAN STREET FOOD,,514 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/09/20 04:00:00+00,100,A,MAYAN STREET FOOD,,6007
105761,1708344,SURVEY,KY CATTLEMEN'S ASSN,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE COMMISSARY,2022/08/19 04:00:00+00,100,,KY CATTLEMEN'S ASSN,,6008
105628,1715548,REGULAR,LORI'S GIFTS,,530 S JACKSON ST,,LOUISVILLE,KY,40202,PRE-PACKAGED RETAIL,2022/11/07 05:00:00+00,100,,LORI'S GIFTS,,6009
104667,1682642,REGULAR,TACO BELL #34668,,6800 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2022/06/27 04:00:00+00,99,A,TACO BELL #34668,,6010
104462,1682040,REGULAR,BOOTH 281,,191 OUTER LOOP,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,2022/06/24 04:00:00+00,98,,BOOTH 281,,6011
105982,1732668,REGULAR,SAFARI INTERNATIONAL GROCERY STORE,,1900 CRUMS LN,,LOUISVILLE,KY,40216,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/02/01 05:00:00+00,98,,SAFARI INTERNATIONAL GROCERY STORE,,6012
105213,1666331,REGULAR,KAYFIELD ACADEMY III,,3800 NORTHUMBERLAND DR,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/04/20 04:00:00+00,99,A,KAYFIELD ACADEMY III,,6013
105634,1700410,REGULAR,KICC MAIN KITCHEN,,221 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/09/08 04:00:00+00,100,A,KICC MAIN KITCHEN,,6014
105761,1705789,SURVEY,KY CATTLEMEN'S ASSN,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE COMMISSARY,2022/08/25 04:00:00+00,100,,KY CATTLEMEN'S ASSN,,6015
104667,1728228,REGULAR,TACO BELL #34668,,6800 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/01/11 05:00:00+00,99,A,TACO BELL #34668,,6016
105983,1704812,REGULAR,DERBY CITY GAMING,,4520 POPLAR LEVEL RD,,LOUISVILLE,KY,40213,FOOD SERVICE,2022/09/29 04:00:00+00,95,A,DERBY CITY GAMING,,6017
104463,1663972,REGULAR,LOGAN'S TREEHOUSE,,7113 LOWER HUNTERS TRACE,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/04/07 04:00:00+00,96,A,LOGAN'S TREEHOUSE,,6018
105213,1711395,REGULAR,KAYFIELD ACADEMY III,,3800 NORTHUMBERLAND DR,,LOUISVILLE,KY,40245,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/10/21 04:00:00+00,98,A,KAYFIELD ACADEMY III,,6019
105637,1674820,REGULAR,RED TOP,,1127 LOGAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2022/05/25 04:00:00+00,94,A,RED TOP,,6020
105761,1737471,REGULAR,KY CATTLEMEN'S ASSN,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE COMMISSARY,2023/02/14 05:00:00+00,99,A,KY CATTLEMEN'S ASSN,,6021
104672,1701177,FOLLOWUP,FUTURE PIONEERS LEARNING CENTER,,2814 CRUMS LN,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/08/25 04:00:00+00,0,,FUTURE PIONEERS LEARNING CENTER,,6022
105984,1682448,REGULAR,HOT DIGGITY DOG & FRIENDS,,,,LOUISVILLE,KY,40202,SELF-CONTAINED MOBILE FOOD UNITS,2022/06/27 04:00:00+00,95,A,HOT DIGGITY DOG & FRIENDS,,6023
104463,1704251,REGULAR,LOGAN'S TREEHOUSE,,7113 LOWER HUNTERS TRACE,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2022/09/27 04:00:00+00,98,A,LOGAN'S TREEHOUSE,,6024
104467,1733251,REGULAR,HELL OR HIGH WATER,,112 W WASHINGTON ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/03 05:00:00+00,96,A,HELL OR HIGH WATER,,6025
104475,1688336,REGULAR,OMNI INSIDE FOOD TRUCK,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/07/14 04:00:00+00,100,A,OMNI INSIDE FOOD TRUCK,,6026
104475,1737051,REGULAR,OMNI INSIDE FOOD TRUCK,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/22 05:00:00+00,100,A,OMNI INSIDE FOOD TRUCK,,6027
104476,1688337,REGULAR,OMNI ROOM SERVICE MARKET KITCHEN,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/07/14 04:00:00+00,100,A,OMNI ROOM SERVICE MARKET KITCHEN,,6028
104476,1737050,REGULAR,OMNI ROOM SERVICE MARKET KITCHEN,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/02/22 05:00:00+00,100,A,OMNI ROOM SERVICE MARKET KITCHEN,,6029
104477,1694175,REGULAR,OMNI HEINE BROTHERS COFFEE,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/07/15 04:00:00+00,100,A,OMNI HEINE BROTHERS COFFEE,,6030
104477,1729729,REGULAR,OMNI HEINE BROTHERS COFFEE,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/19 05:00:00+00,99,A,OMNI HEINE BROTHERS COFFEE,,6031
104479,1686615,REGULAR,OMNI PIZZA GROWLER,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2022/07/15 04:00:00+00,100,A,OMNI PIZZA GROWLER,,6032
104294,1662268,REGULAR,BELLARMINE SIMPLY TO GO,,2001 NEWBURG RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2022/03/31 04:00:00+00,100,A,BELLARMINE SIMPLY TO GO,,6033
104479,1729733,REGULAR,OMNI PIZZA GROWLER,,400 S 2ND ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/01/19 05:00:00+00,100,A,OMNI PIZZA GROWLER,,6034
104491,1685812,REGULAR,5 STAR HALAL MARKET,,310 W WOODLAWN AVE,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/07/12 04:00:00+00,81,C,5 STAR HALAL MARKET,,6035
104491,1685813,REGULAR,5 STAR HALAL MARKET,,310 W WOODLAWN AVE,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/07/12 04:00:00+00,97,,5 STAR HALAL MARKET,,6036
104824,1683445,REGULAR,TACO BELL #34682,,1801 S BROOK ST,,LOUISVILLE,KY,40208,FOOD SERVICE,2022/06/29 04:00:00+00,98,A,TACO BELL #34682,,6037
104491,1687733,FOLLOWUP,5 STAR HALAL MARKET,,310 W WOODLAWN AVE,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2022/07/20 04:00:00+00,98,A,5 STAR HALAL MARKET,,6038
104491,1728428,REGULAR,5 STAR HALAL MARKET,,310 W WOODLAWN AVE,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/12 05:00:00+00,97,A,5 STAR HALAL MARKET,,6039
104491,1728429,REGULAR,5 STAR HALAL MARKET,,310 W WOODLAWN AVE,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/01/12 05:00:00+00,97,,5 STAR HALAL MARKET,,6040
104555,1690838,REGULAR,WALGREENS #19454,,3805 BROWNSBORO RD,,LOUISVILLE,KY,40207,PRE-PACKAGED RETAIL,2022/08/01 04:00:00+00,100,,WALGREENS #19454,,6041
104556,1659524,REGULAR,TACO BELL #34673,,4304 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/03/18 04:00:00+00,97,A,TACO BELL #34673,,6042
104556,1715943,REGULAR,TACO BELL #34673,,4304 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,2022/11/09 05:00:00+00,100,A,TACO BELL #34673,,6043
104561,1670611,REGULAR,BEARNO'S #502,,855 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/05/06 04:00:00+00,96,A,BEARNO'S #502,,6044
104561,1709042,REGULAR,BEARNO'S #502,,855 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2022/10/12 04:00:00+00,96,A,BEARNO'S #502,,6045
104561,1739168,REGULAR,BEARNO'S #502,,855 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/03/02 05:00:00+00,96,A,BEARNO'S #502,,6046
